stage,start_utc,end_utc,elapsed_sec,detail
setup_benchmark,2026-03-04T09:59:57Z,2026-03-04T10:00:04Z,7,"results_csv=results/pipeline_repro_20260304T095957Z/bucket_torch.csv,reachable_keys=[4, 5, 6, 7],unreachable_keys=[0, 1, 2, 3],eval_keys=[6, 7]"
benchmark_bucket,2026-03-04T10:00:04Z,2026-03-04T10:00:43Z,38,"method=BUCKET rows=20 tuned_keys=4 splits=(64, 2048, 3072)"
benchmark_torch,2026-03-04T10:00:43Z,2026-03-04T10:00:43Z,0,"method=TORCH eval_rows=4,async_capture=1,async_wall_sec=38"
case_compare,2026-03-04T10:00:43Z,2026-03-04T10:00:43Z,0,"case_compare_csv=results/pipeline_repro_20260304T095957Z/bucket_torch_case_compare_eval.csv,rows=4"
summary,2026-03-04T10:00:43Z,2026-03-04T10:00:43Z,0,"overall=results/pipeline_repro_20260304T095957Z/bucket_torch_summary_overall.csv,tune=results/pipeline_repro_20260304T095957Z/bucket_torch_summary_tune.csv,bucket=results/pipeline_repro_20260304T095957Z/bucket_torch_summary_by_bucket.csv"
all_total,2026-03-04T09:59:57Z,2026-03-04T10:00:43Z,46,pipeline_total
