timestamp,method,workload,split,shape_id,M,N,K,dtype,gpu,config_id,BLOCK_M,BLOCK_N,BLOCK_K,compile_time_ms,tune_time_ms,runtime_cost_us,bucket_key,cache_key,invalid_config,notes
2026-03-04T10:00:28.391727+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_000,8,2048,4096,fp16,Ascend910B2,c4,64,128,256,3.6541298031806946,23557.099,13.862,6,bucket_g6,0,"batch_tune;path_reordered;launch=fixed_cores(16),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T10:00:28.391804+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_001,32,2048,8192,fp16,Ascend910B2,c4,64,128,256,3.6541298031806946,0.0,13.862,6,bucket_g6,0,"batch_tune;path_reordered;launch=fixed_cores(16),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T10:00:28.391829+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_002,64,8192,8192,fp16,Ascend910B2,c4,64,128,256,0.0,0.0,89.78,4,bucket_g4,0,"batch_tune;path_reordered;launch=fixed_cores(24),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T10:00:28.391849+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_003,1,3072,1536,fp16,Ascend910B2,c4,64,128,256,0.0,0.0,7.28,5,bucket_g5,0,"batch_tune;path_reordered;launch=fixed_cores(24),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T10:00:28.391868+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_004,8,1024,1536,fp16,Ascend910B2,c5,64,64,512,0.0,0.0,6.28,7,bucket_g7,0,"batch_tune;path_reordered;launch=fixed_cores(16),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T10:00:28.391887+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_005,1,4096,8192,fp16,Ascend910B2,c4,64,128,256,0.0,0.0,89.78,4,bucket_g4,0,"batch_tune;path_reordered;launch=fixed_cores(24),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T10:00:28.391906+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_006,4,6144,1024,fp16,Ascend910B2,c4,64,128,256,0.0,0.0,7.28,5,bucket_g5,0,"batch_tune;path_reordered;launch=fixed_cores(24),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T10:00:28.391923+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_007,64,6144,1024,fp16,Ascend910B2,c4,64,128,256,0.0,0.0,7.28,5,bucket_g5,0,"batch_tune;path_reordered;launch=fixed_cores(24),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T10:00:28.391940+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_008,64,1536,3072,fp16,Ascend910B2,c5,64,64,512,0.0,0.0,6.28,7,bucket_g7,0,"batch_tune;path_reordered;launch=fixed_cores(16),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T10:00:28.391958+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_009,2,4096,3072,fp16,Ascend910B2,c4,64,128,256,0.0,0.0,7.28,5,bucket_g5,0,"batch_tune;path_reordered;launch=fixed_cores(24),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T10:00:28.391976+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_010,32,3072,1536,fp16,Ascend910B2,c4,64,128,256,0.0,0.0,7.28,5,bucket_g5,0,"batch_tune;path_reordered;launch=fixed_cores(24),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T10:00:28.391993+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_011,2,1536,1024,fp16,Ascend910B2,c5,64,64,512,0.0,0.0,6.28,7,bucket_g7,0,"batch_tune;path_reordered;launch=fixed_cores(16),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
