timestamp,method,workload,split,shape_id,M,N,K,dtype,gpu,config_id,BLOCK_M,BLOCK_N,BLOCK_K,num_warps,num_stages,GROUP_M,compile_time_ms,tune_time_ms,runtime_cost_us,p99_us,runtime_perf_tflops,bucket_m,bucket_n,bucket_k,cache_key,invalid_config,notes
2026-03-03T12:25:40.089846+00:00,ONEKEY,llm_style,tune,llm_style_tune_000,1,3072,1536,fp16,Ascend910B2,c16,96,128,128,4,2,8,0.0,0.0,8.54,8.696879999999998,1.1050566744730679,7,-1,-1,onekey:16x6144x4096,0,"onekey_rep_shape=16x6144x4096;onekey_rep_vs_torch=0.579558x(torch=19.880us,triton=34.302us,min=0.000);batch_tune;path_reordered,ASCEND_HOME_PATH_set,ASCEND_TOOLKIT_HOME_set;timing=npu_profiler_offline_kernel_details"
2026-03-03T12:25:44.596586+00:00,ONEKEY,llm_style,tune,llm_style_tune_001,16,1024,8192,fp16,Ascend910B2,c16,96,128,128,4,2,8,0.0,0.0,30.96,31.216879999999996,8.670395865633074,6,-1,-1,onekey:16x6144x4096,0,"onekey_rep_shape=16x6144x4096;onekey_rep_vs_torch=0.579558x(torch=19.880us,triton=34.302us,min=0.000);batch_tune;path_reordered,ASCEND_HOME_PATH_set,ASCEND_TOOLKIT_HOME_set;timing=npu_profiler_offline_kernel_details"
2026-03-03T12:25:51.580816+00:00,ONEKEY,llm_style,tune,llm_style_tune_002,16,8192,8192,fp16,Ascend910B2,c16,96,128,128,4,2,8,0.0,0.0,93.64,94.538,22.933400768902175,4,-1,-1,onekey:16x6144x4096,0,"onekey_rep_shape=16x6144x4096;onekey_rep_vs_torch=0.579558x(torch=19.880us,triton=34.302us,min=0.000);batch_tune;path_reordered,ASCEND_HOME_PATH_set,ASCEND_TOOLKIT_HOME_set;timing=npu_profiler_offline_kernel_details"
2026-03-03T12:25:56.345466+00:00,ONEKEY,llm_style,tune,llm_style_tune_003,64,6144,3072,fp16,Ascend910B2,c16,96,128,128,4,2,8,0.0,0.0,30.58,31.618399999999998,79.00324081098759,1,-1,-1,onekey:16x6144x4096,0,"onekey_rep_shape=16x6144x4096;onekey_rep_vs_torch=0.579558x(torch=19.880us,triton=34.302us,min=0.000);batch_tune;path_reordered,ASCEND_HOME_PATH_set,ASCEND_TOOLKIT_HOME_set;timing=npu_profiler_offline_kernel_details"
2026-03-03T12:26:03.276628+00:00,ONEKEY,llm_style,tune,llm_style_tune_004,64,8192,8192,fp16,Ascend910B2,c16,96,128,128,4,2,8,0.0,0.0,105.58,105.83328,81.35948656942602,0,-1,-1,onekey:16x6144x4096,0,"onekey_rep_shape=16x6144x4096;onekey_rep_vs_torch=0.579558x(torch=19.880us,triton=34.302us,min=0.000);batch_tune;path_reordered,ASCEND_HOME_PATH_set,ASCEND_TOOLKIT_HOME_set;timing=npu_profiler_offline_kernel_details"
2026-03-03T12:26:08.005755+00:00,ONEKEY,llm_style,tune,llm_style_tune_005,64,2048,8192,fp16,Ascend910B2,c16,96,128,128,4,2,8,0.0,0.0,35.742,36.0288,60.08291779978737,2,-1,-1,onekey:16x6144x4096,0,"onekey_rep_shape=16x6144x4096;onekey_rep_vs_torch=0.579558x(torch=19.880us,triton=34.302us,min=0.000);batch_tune;path_reordered,ASCEND_HOME_PATH_set,ASCEND_TOOLKIT_HOME_set;timing=npu_profiler_offline_kernel_details"
2026-03-03T12:26:12.325207+00:00,ONEKEY,llm_style,tune,llm_style_tune_006,32,1024,1536,fp16,Ascend910B2,c16,96,128,128,4,2,8,0.0,0.0,7.74,8.1496,13.005593798449611,3,-1,-1,onekey:16x6144x4096,0,"onekey_rep_shape=16x6144x4096;onekey_rep_vs_torch=0.579558x(torch=19.880us,triton=34.302us,min=0.000);batch_tune;path_reordered,ASCEND_HOME_PATH_set,ASCEND_TOOLKIT_HOME_set;timing=npu_profiler_offline_kernel_details"
2026-03-03T12:26:12.325330+00:00,ONEKEY,llm_style,tune,llm_style_tune_007,16,6144,4096,fp16,Ascend910B2,c16,96,128,128,4,2,8,692.952498793602,12878.871,34.302,38.663999999999994,23.476950848347034,5,-1,-1,onekey:16x6144x4096,0,"onekey_rep_shape=16x6144x4096;onekey_rep_vs_torch=0.579558x(torch=19.880us,triton=34.302us,min=0.000);batch_tune;path_reordered,ASCEND_HOME_PATH_set,ASCEND_TOOLKIT_HOME_set;timing=npu_profiler_batch_offline_kernel_step"
