timestamp,method,workload,split,shape_id,M,N,K,dtype,gpu,config_id,BLOCK_M,BLOCK_N,BLOCK_K,num_warps,num_stages,GROUP_M,compile_time_ms,tune_time_ms,runtime_cost_us,p99_us,runtime_perf_tflops,bucket_m,bucket_n,bucket_k,cache_key,invalid_config,notes
2026-03-03T12:27:50.703210+00:00,ONEKEY,llm_style,tune,llm_style_tune_000,1,3072,1536,fp16,Ascend910B2,c16,96,128,128,4,2,8,0.0,0.0,8.26,8.43872,1.1425162227602905,7,-1,-1,onekey:16x6144x4096,0,"onekey_rep_shape=16x6144x4096;onekey_rep_vs_torch=0.582817x(torch=20.120us,triton=34.522us,min=0.000);batch_tune;path_reordered,ASCEND_HOME_PATH_set,ASCEND_TOOLKIT_HOME_set;timing=npu_profiler_offline_kernel_details"
2026-03-03T12:27:55.198811+00:00,ONEKEY,llm_style,tune,llm_style_tune_001,16,1024,8192,fp16,Ascend910B2,c16,96,128,128,4,2,8,0.0,0.0,30.7,31.50992,8.743825928338762,6,-1,-1,onekey:16x6144x4096,0,"onekey_rep_shape=16x6144x4096;onekey_rep_vs_torch=0.582817x(torch=20.120us,triton=34.522us,min=0.000);batch_tune;path_reordered,ASCEND_HOME_PATH_set,ASCEND_TOOLKIT_HOME_set;timing=npu_profiler_offline_kernel_details"
2026-03-03T12:28:01.101605+00:00,ONEKEY,llm_style,tune,llm_style_tune_002,16,8192,8192,fp16,Ascend910B2,c16,96,128,128,4,2,8,0.0,0.0,93.682,94.58608,22.923119147755173,4,-1,-1,onekey:16x6144x4096,0,"onekey_rep_shape=16x6144x4096;onekey_rep_vs_torch=0.582817x(torch=20.120us,triton=34.522us,min=0.000);batch_tune;path_reordered,ASCEND_HOME_PATH_set,ASCEND_TOOLKIT_HOME_set;timing=npu_profiler_offline_kernel_details"
2026-03-03T12:28:05.861619+00:00,ONEKEY,llm_style,tune,llm_style_tune_003,64,6144,3072,fp16,Ascend910B2,c16,96,128,128,4,2,8,0.0,0.0,31.482,32.156,76.73969582618639,1,-1,-1,onekey:16x6144x4096,0,"onekey_rep_shape=16x6144x4096;onekey_rep_vs_torch=0.582817x(torch=20.120us,triton=34.522us,min=0.000);batch_tune;path_reordered,ASCEND_HOME_PATH_set,ASCEND_TOOLKIT_HOME_set;timing=npu_profiler_offline_kernel_details"
2026-03-03T12:28:12.849616+00:00,ONEKEY,llm_style,tune,llm_style_tune_004,64,8192,8192,fp16,Ascend910B2,c16,96,128,128,4,2,8,0.0,0.0,105.644,106.22992,81.31019832645488,0,-1,-1,onekey:16x6144x4096,0,"onekey_rep_shape=16x6144x4096;onekey_rep_vs_torch=0.582817x(torch=20.120us,triton=34.522us,min=0.000);batch_tune;path_reordered,ASCEND_HOME_PATH_set,ASCEND_TOOLKIT_HOME_set;timing=npu_profiler_offline_kernel_details"
2026-03-03T12:28:17.577107+00:00,ONEKEY,llm_style,tune,llm_style_tune_005,64,2048,8192,fp16,Ascend910B2,c16,96,128,128,4,2,8,0.0,0.0,35.082,35.4264,61.21326172966194,2,-1,-1,onekey:16x6144x4096,0,"onekey_rep_shape=16x6144x4096;onekey_rep_vs_torch=0.582817x(torch=20.120us,triton=34.522us,min=0.000);batch_tune;path_reordered,ASCEND_HOME_PATH_set,ASCEND_TOOLKIT_HOME_set;timing=npu_profiler_offline_kernel_details"
2026-03-03T12:28:21.934899+00:00,ONEKEY,llm_style,tune,llm_style_tune_006,32,1024,1536,fp16,Ascend910B2,c16,96,128,128,4,2,8,0.0,0.0,7.68,8.276,13.107200000000002,3,-1,-1,onekey:16x6144x4096,0,"onekey_rep_shape=16x6144x4096;onekey_rep_vs_torch=0.582817x(torch=20.120us,triton=34.522us,min=0.000);batch_tune;path_reordered,ASCEND_HOME_PATH_set,ASCEND_TOOLKIT_HOME_set;timing=npu_profiler_offline_kernel_details"
2026-03-03T12:28:21.935015+00:00,ONEKEY,llm_style,tune,llm_style_tune_007,16,6144,4096,fp16,Ascend910B2,c16,96,128,128,4,2,8,3.8267355412244797,14095.429,34.522,37.67952,23.327338161172587,5,-1,-1,onekey:16x6144x4096,0,"onekey_rep_shape=16x6144x4096;onekey_rep_vs_torch=0.582817x(torch=20.120us,triton=34.522us,min=0.000);batch_tune;path_reordered,ASCEND_HOME_PATH_set,ASCEND_TOOLKIT_HOME_set;timing=npu_profiler_batch_offline_kernel_step"
