timestamp,method,workload,split,shape_id,M,N,K,dtype,gpu,config_id,BLOCK_M,BLOCK_N,BLOCK_K,compile_time_ms,tune_time_ms,runtime_cost_us,bucket_key,cache_key,invalid_config,notes
2026-03-04T04:08:26.653255+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_000,8,2048,4096,fp16,Ascend910B2,c18,64,128,128,0.0,15992.621,17.301000000000002,6,bucket_g6,0,"batch_tune;path_reordered;launch=fixed_cores(16),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T04:08:26.653314+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_001,32,2048,8192,fp16,Ascend910B2,c18,64,128,128,0.0,0.0,17.301000000000002,6,bucket_g6,0,"batch_tune;path_reordered;launch=fixed_cores(16),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T04:08:26.653337+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_002,64,8192,8192,fp16,Ascend910B2,c18,64,128,128,0.0,0.0,103.69200000000001,4,bucket_g4,0,"batch_tune;path_reordered;launch=fixed_cores(24),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T04:08:26.653359+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_003,1,3072,1536,fp16,Ascend910B2,c18,64,128,128,0.0,0.0,8.56,5,bucket_g5,0,"batch_tune;path_reordered;launch=fixed_cores(24),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T04:08:26.653378+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_004,8,1024,1536,fp16,Ascend910B2,c18,64,128,128,0.0,0.0,7.0,7,bucket_g7,0,"batch_tune;path_reordered;launch=fixed_cores(8),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T04:08:26.653397+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_005,1,4096,8192,fp16,Ascend910B2,c18,64,128,128,0.0,0.0,103.69200000000001,4,bucket_g4,0,"batch_tune;path_reordered;launch=fixed_cores(24),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T04:08:26.653418+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_006,4,6144,1024,fp16,Ascend910B2,c18,64,128,128,0.0,0.0,8.56,5,bucket_g5,0,"batch_tune;path_reordered;launch=fixed_cores(24),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T04:08:26.653435+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_007,64,6144,1024,fp16,Ascend910B2,c18,64,128,128,0.0,0.0,8.56,5,bucket_g5,0,"batch_tune;path_reordered;launch=fixed_cores(24),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T04:08:26.653452+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_008,64,1536,3072,fp16,Ascend910B2,c18,64,128,128,0.0,0.0,7.0,7,bucket_g7,0,"batch_tune;path_reordered;launch=fixed_cores(8),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T04:08:26.653468+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_009,2,4096,3072,fp16,Ascend910B2,c18,64,128,128,0.0,0.0,8.56,5,bucket_g5,0,"batch_tune;path_reordered;launch=fixed_cores(24),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T04:08:26.653485+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_010,32,3072,1536,fp16,Ascend910B2,c18,64,128,128,0.0,0.0,8.56,5,bucket_g5,0,"batch_tune;path_reordered;launch=fixed_cores(24),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T04:08:26.653501+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_011,2,1536,1024,fp16,Ascend910B2,c18,64,128,128,0.0,0.0,7.0,7,bucket_g7,0,"batch_tune;path_reordered;launch=fixed_cores(8),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T04:08:26.653518+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_012,4,1536,4096,fp16,Ascend910B2,c18,64,128,128,0.0,0.0,17.301000000000002,6,bucket_g6,0,"batch_tune;path_reordered;launch=fixed_cores(16),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T04:08:26.653534+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_013,64,6144,1024,fp16,Ascend910B2,c18,64,128,128,0.0,0.0,8.56,5,bucket_g5,0,"batch_tune;path_reordered;launch=fixed_cores(24),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T04:08:26.653551+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_014,32,4096,2048,fp16,Ascend910B2,c18,64,128,128,0.0,0.0,8.56,5,bucket_g5,0,"batch_tune;path_reordered;launch=fixed_cores(24),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T04:08:26.653567+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_015,32,1536,3072,fp16,Ascend910B2,c18,64,128,128,0.0,0.0,7.0,7,bucket_g7,0,"batch_tune;path_reordered;launch=fixed_cores(8),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T04:08:26.653588+00:00,BUCKET,bucket_torch_npu,eval,bucket_torch_eval_000,32,1536,1024,fp16,Ascend910B2,c18,64,128,128,0.0,0.0,6.06,7,bucket_g7,0,"batch_tune;path_reordered;launch=fixed_cores(12),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
