timestamp,method,workload,split,shape_id,M,N,K,dtype,gpu,config_id,BLOCK_M,BLOCK_N,BLOCK_K,compile_time_ms,tune_time_ms,runtime_cost_us,bucket_key,cache_key,invalid_config,notes
2026-03-04T09:57:57.664451+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_000,8,2048,4096,fp16,Ascend910B2,c4,64,128,256,782.9709984362125,21697.451,13.66,6,bucket_g6,0,"batch_tune;path_reordered;launch=fixed_cores(16),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T09:57:57.664533+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_001,32,2048,8192,fp16,Ascend910B2,c4,64,128,256,782.9709984362125,0.0,13.66,6,bucket_g6,0,"batch_tune;path_reordered;launch=fixed_cores(16),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T09:57:57.664561+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_002,64,8192,8192,fp16,Ascend910B2,c4,64,128,256,0.0,0.0,88.702,4,bucket_g4,0,"batch_tune;path_reordered;launch=fixed_cores(24),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T09:57:57.664582+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_003,1,3072,1536,fp16,Ascend910B2,c4,64,128,256,0.0,0.0,7.38,5,bucket_g5,0,"batch_tune;path_reordered;launch=fixed_cores(24),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T09:57:57.664613+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_004,8,1024,1536,fp16,Ascend910B2,c4,64,128,256,0.0,0.0,7.08,7,bucket_g7,0,"batch_tune;path_reordered;launch=fixed_cores(8),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T09:57:57.664639+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_005,1,4096,8192,fp16,Ascend910B2,c4,64,128,256,0.0,0.0,88.702,4,bucket_g4,0,"batch_tune;path_reordered;launch=fixed_cores(24),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T09:57:57.664659+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_006,4,6144,1024,fp16,Ascend910B2,c4,64,128,256,0.0,0.0,7.38,5,bucket_g5,0,"batch_tune;path_reordered;launch=fixed_cores(24),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T09:57:57.664676+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_007,64,6144,1024,fp16,Ascend910B2,c4,64,128,256,0.0,0.0,7.38,5,bucket_g5,0,"batch_tune;path_reordered;launch=fixed_cores(24),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T09:57:57.664694+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_008,64,1536,3072,fp16,Ascend910B2,c4,64,128,256,0.0,0.0,7.08,7,bucket_g7,0,"batch_tune;path_reordered;launch=fixed_cores(8),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T09:57:57.664711+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_009,2,4096,3072,fp16,Ascend910B2,c4,64,128,256,0.0,0.0,7.38,5,bucket_g5,0,"batch_tune;path_reordered;launch=fixed_cores(24),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T09:57:57.664728+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_010,32,3072,1536,fp16,Ascend910B2,c4,64,128,256,0.0,0.0,7.38,5,bucket_g5,0,"batch_tune;path_reordered;launch=fixed_cores(24),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T09:57:57.664745+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_011,2,1536,1024,fp16,Ascend910B2,c4,64,128,256,0.0,0.0,7.08,7,bucket_g7,0,"batch_tune;path_reordered;launch=fixed_cores(8),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T09:57:57.664763+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_012,4,1536,4096,fp16,Ascend910B2,c4,64,128,256,782.9709984362125,0.0,13.66,6,bucket_g6,0,"batch_tune;path_reordered;launch=fixed_cores(16),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T09:57:57.664780+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_013,64,6144,1024,fp16,Ascend910B2,c4,64,128,256,0.0,0.0,7.38,5,bucket_g5,0,"batch_tune;path_reordered;launch=fixed_cores(24),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T09:57:57.664797+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_014,32,4096,2048,fp16,Ascend910B2,c4,64,128,256,0.0,0.0,7.38,5,bucket_g5,0,"batch_tune;path_reordered;launch=fixed_cores(24),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T09:57:57.664815+00:00,BUCKET,bucket_torch_npu,tune,bucket_torch_tune_015,32,1536,3072,fp16,Ascend910B2,c4,64,128,256,0.0,0.0,7.08,7,bucket_g7,0,"batch_tune;path_reordered;launch=fixed_cores(8),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T09:57:57.664836+00:00,BUCKET,bucket_torch_npu,eval,bucket_torch_eval_000,32,1536,1024,fp16,Ascend910B2,c4,64,128,256,0.0,0.0,5.38,7,bucket_g7,0,"batch_tune;path_reordered;launch=fixed_cores(12),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T09:57:57.664853+00:00,BUCKET,bucket_torch_npu,eval,bucket_torch_eval_001,32,2048,8192,fp16,Ascend910B2,c4,64,128,256,0.0,0.0,27.26,6,bucket_g6,0,"batch_tune;path_reordered;launch=fixed_cores(16),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
2026-03-04T09:57:57.664870+00:00,BUCKET,bucket_torch_npu,eval,bucket_torch_eval_002,16,2048,4096,fp16,Ascend910B2,c4,64,128,256,0.0,0.0,14.46,6,bucket_g6,0,"batch_tune;path_reordered;launch=fixed_cores(16),swizzle2d_g=4,dir=1;timing=npu_profiler_batch_offline_kernel_step"
